type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_datetime,cycle_number
discharge,[2.0090e+03 6.0000e+00 3.0000e+01 2.0000e+00 3.6000e+01 3.9734e+01],24,B0036,100,3614,03614.csv,1.7406176172769725,,,2009-06-30 02:36:00,41
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.1000e+01 1.5000e+01 2.3875e+01],24,B0036,104,3618,03618.csv,1.750690404425682,,,2009-07-01 11:15:00,42
discharge,[2.0090e+03 7.0000e+00 1.0000e+00 1.6000e+01 1.8000e+01 1.8546e+01],24,B0036,108,3622,03622.csv,1.765112055153915,,,2009-07-01 16:18:00,43
discharge,[2.009e+03 7.000e+00 1.000e+00 2.000e+01 1.000e+01 2.437e+00],24,B0036,110,3624,03624.csv,1.7631888267564881,,,2009-07-01 20:10:00,44
discharge,[2009.       7.      14.      16.      14.      47.937],24,B0036,112,3626,03626.csv,1.9854929528970957,,,2009-07-14 16:14:00,45
discharge,[2009.       7.      14.      21.      23.      50.218],24,B0036,116,3630,03630.csv,1.7653557308133239,,,2009-07-14 21:23:00,46
discharge,[2.0090e+03 7.0000e+00 1.5000e+01 1.0000e+00 1.6000e+01 1.5015e+01],24,B0036,118,3632,03632.csv,1.7571880383127276,,,2009-07-15 01:16:00,47
discharge,[2009.       7.      15.       5.       9.       4.546],24,B0036,120,3634,03634.csv,1.7573770661844437,,,2009-07-15 05:09:00,48
discharge,[2009.       7.      15.       9.       4.      59.109],24,B0036,122,3636,03636.csv,1.7617376127979814,,,2009-07-15 09:04:00,49
discharge,[2009.       7.      15.      12.      57.      49.296],24,B0036,124,3638,03638.csv,1.7606892547636663,,,2009-07-15 12:57:00,50
discharge,[2009.      7.     15.     18.      0.     54.64],24,B0036,128,3642,03642.csv,1.760669562156983,,,2009-07-15 18:00:00,51
discharge,[2009.       7.      15.      21.      52.      48.093],24,B0036,130,3644,03644.csv,1.752963802649152,,,2009-07-15 21:52:00,52
discharge,[2.009e+03 7.000e+00 1.600e+01 1.000e+00 4.400e+01 5.839e+01],24,B0036,132,3646,03646.csv,1.750535708024147,,,2009-07-16 01:44:00,53
discharge,[2009.       7.      16.       5.      37.      32.718],24,B0036,134,3648,03648.csv,1.7500761995337284,,,2009-07-16 05:37:00,54
discharge,[2009.       7.      16.       9.      29.      18.125],24,B0036,136,3650,03650.csv,1.7465957802278385,,,2009-07-16 09:29:00,55
discharge,[2.009e+03 7.000e+00 1.600e+01 1.400e+01 3.600e+01 4.530e-01],24,B0036,140,3654,03654.csv,1.753614286788707,,,2009-07-16 14:36:00,56
discharge,[2009.      7.     16.     18.     26.      9.14],24,B0036,142,3656,03656.csv,1.750725029920349,,,2009-07-16 18:26:00,57
discharge,[2009.       7.      16.      22.      18.      31.578],24,B0036,144,3658,03658.csv,1.7433053490810113,,,2009-07-16 22:18:00,58
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 2.0000e+00 1.0000e+01 3.8265e+01],24,B0036,146,3660,03660.csv,1.7336625052776187,,,2009-07-17 02:10:00,59
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 6.0000e+00 2.0000e+00 3.1671e+01],24,B0036,148,3662,03662.csv,1.7319207051538927,,,2009-07-17 06:02:00,60
discharge,[2009.       7.      17.      11.       8.      50.734],24,B0036,152,3666,03666.csv,1.7428604522751463,,,2009-07-17 11:08:00,61
discharge,[2.009e+03 7.000e+00 1.700e+01 1.500e+01 0.000e+00 1.400e-01],24,B0036,154,3668,03668.csv,1.743306971099712,,,2009-07-17 15:00:00,62
discharge,[2009.      7.     17.     18.     49.     14.75],24,B0036,156,3670,03670.csv,1.738524506272696,,,2009-07-17 18:49:00,63
discharge,[2009.       7.      17.      22.      40.      36.953],24,B0036,158,3672,03672.csv,1.7295622663746972,,,2009-07-17 22:40:00,64
discharge,[2.0090e+03 7.0000e+00 1.8000e+01 2.0000e+00 3.2000e+01 1.9203e+01],24,B0036,160,3674,03674.csv,1.7273036765742085,,,2009-07-18 02:32:00,65
discharge,[2009.      7.     23.     10.     25.     18.89],24,B0036,164,3678,03678.csv,1.7449370491071912,,,2009-07-23 10:25:00,66
discharge,[2009.       7.      23.      15.      28.      51.734],24,B0036,168,3682,03682.csv,1.7642432071133693,,,2009-07-23 15:28:00,67
discharge,[2009.      7.     23.     19.     19.     21.39],24,B0036,170,3684,03684.csv,1.7504882032049596,,,2009-07-23 19:19:00,68
discharge,[2009.       7.      23.      23.      11.      10.812],24,B0036,172,3686,03686.csv,1.7442710815479923,,,2009-07-23 23:11:00,69
discharge,[2.0090e+03 7.0000e+00 2.4000e+01 3.0000e+00 2.0000e+00 5.1234e+01],24,B0036,174,3688,03688.csv,1.7365413923373951,,,2009-07-24 03:02:00,70
discharge,[2009.       7.      24.       6.      55.      12.218],24,B0036,176,3690,03690.csv,1.733223093105756,,,2009-07-24 06:55:00,71
discharge,[2.009e+03 7.000e+00 2.400e+01 1.200e+01 1.000e+00 7.843e+00],24,B0036,180,3694,03694.csv,1.73860622908762,,,2009-07-24 12:01:00,72
discharge,[2009.       7.      24.      15.      46.       9.421],24,B0036,182,3696,03696.csv,1.7432134953746192,,,2009-07-24 15:46:00,73
discharge,[2009.      7.     24.     19.     35.     49.25],24,B0036,184,3698,03698.csv,1.7332698214832971,,,2009-07-24 19:35:00,74
discharge,[2009.       7.      24.      23.      28.       2.156],24,B0036,186,3700,03700.csv,1.7298906291663272,,,2009-07-24 23:28:00,75
discharge,[2009.      7.     25.      3.     20.      5.39],24,B0036,188,3702,03702.csv,1.7204403348841348,,,2009-07-25 03:20:00,76
discharge,[2009.       7.      25.       8.      26.      42.515],24,B0036,192,3706,03706.csv,1.724420729012913,,,2009-07-25 08:26:00,77
discharge,[2009.       7.      25.      12.      19.      43.718],24,B0036,194,3708,03708.csv,1.7214872814061166,,,2009-07-25 12:19:00,78
discharge,[2009.       7.      25.      16.      13.       2.187],24,B0036,196,3710,03710.csv,1.7197448773569262,,,2009-07-25 16:13:00,79
discharge,[2009.       7.      25.      20.       6.      55.421],24,B0036,198,3712,03712.csv,1.7164304142145894,,,2009-07-25 20:06:00,80
discharge,[2.009e+03 7.000e+00 2.600e+01 0.000e+00 1.000e+00 9.546e+00],24,B0036,200,3714,03714.csv,1.7112029253299619,,,2009-07-26 00:01:00,81
discharge,[2009.       7.      26.       5.       7.      11.546],24,B0036,204,3718,03718.csv,1.7102343231599222,,,2009-07-26 05:07:00,82
discharge,[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01],24,B0036,206,3720,03720.csv,1.713096882151029,,,2009-07-26 09:01:00,83
discharge,[2009.       7.      26.      12.      55.      45.109],24,B0036,208,3722,03722.csv,1.7103708617208135,,,2009-07-26 12:55:00,84
discharge,[2009.       7.      26.      16.      49.      47.359],24,B0036,210,3724,03724.csv,1.7064617296121434,,,2009-07-26 16:49:00,85
discharge,[2009.       7.      26.      20.      43.      48.921],24,B0036,212,3726,03726.csv,1.7029429979110946,,,2009-07-26 20:43:00,86
discharge,[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00],24,B0036,216,3730,03730.csv,1.7072612643840062,,,2009-07-27 01:50:00,87
discharge,[2009.       7.      27.       5.      43.      49.015],24,B0036,218,3732,03732.csv,1.7038637196766078,,,2009-07-27 05:43:00,88
discharge,[2009.      7.     27.      9.     37.     15.14],24,B0036,220,3734,03734.csv,1.7079617948422274,,,2009-07-27 09:37:00,89
discharge,[2009.       7.      27.      13.      29.      48.031],24,B0036,222,3736,03736.csv,1.7113022833627787,,,2009-07-27 13:29:00,90
discharge,[2009.       7.      27.      17.      21.      22.671],24,B0036,224,3738,03738.csv,1.714122057472244,,,2009-07-27 17:21:00,91
discharge,[2.009e+03 7.000e+00 2.700e+01 2.200e+01 2.800e+01 1.870e-01],24,B0036,228,3742,03742.csv,1.7053324925701605,,,2009-07-27 22:28:00,92
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.1000e+01 2.8109e+01],24,B0036,230,3744,03744.csv,1.6934609472531408,,,2009-07-28 02:21:00,93
discharge,[2009.       7.      28.       6.      15.      44.125],24,B0036,232,3746,03746.csv,1.6905244127230223,,,2009-07-28 06:15:00,94
discharge,[2009.       7.      28.      10.       9.      52.296],24,B0036,234,3748,03748.csv,1.7007774858498304,,,2009-07-28 10:09:00,95
discharge,[2009.       7.      28.      14.       3.      56.171],24,B0036,236,3750,03750.csv,1.6971104467944576,,,2009-07-28 14:03:00,96
discharge,[2009.       7.      28.      19.       9.      29.828],24,B0036,240,3754,03754.csv,1.6997924522951837,,,2009-07-28 19:09:00,97
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.6656e+01],24,B0036,242,3756,03756.csv,1.6912704773954121,,,2009-07-28 23:02:00,98
discharge,[2.0090e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.6000e+01 2.4125e+01],24,B0036,244,3758,03758.csv,1.6857127009469863,,,2009-07-29 02:56:00,99
discharge,[2009.       7.      29.       6.      50.      26.906],24,B0036,246,3760,03760.csv,1.6832093771286156,,,2009-07-29 06:50:00,100
discharge,[2009.       7.      29.      10.      44.      27.906],24,B0036,248,3762,03762.csv,1.692886364169521,,,2009-07-29 10:44:00,101
discharge,[2009.       7.      29.      15.      50.      33.843],24,B0036,252,3766,03766.csv,1.6984668174144633,,,2009-07-29 15:50:00,102
discharge,[2009.       7.      29.      19.      41.       4.109],24,B0036,254,3768,03768.csv,1.6935813413828429,,,2009-07-29 19:41:00,103
discharge,[2009.       7.      29.      23.      34.      17.859],24,B0036,256,3770,03770.csv,1.6830951253781283,,,2009-07-29 23:34:00,104
discharge,[2009.       7.      30.       3.      28.      18.171],24,B0036,258,3772,03772.csv,1.6850462226942986,,,2009-07-30 03:28:00,105
discharge,[2009.       7.      30.       7.      22.      22.187],24,B0036,260,3774,03774.csv,1.6803098840017598,,,2009-07-30 07:22:00,106
discharge,[2009.       7.      30.      12.      28.       5.953],24,B0036,264,3778,03778.csv,1.6944038437227715,,,2009-07-30 12:28:00,107
discharge,[2009.       7.      30.      16.      19.       5.437],24,B0036,266,3780,03780.csv,1.6955686127180103,,,2009-07-30 16:19:00,108
discharge,[2009.       7.      30.      20.       9.      43.296],24,B0036,268,3782,03782.csv,1.6841854728350405,,,2009-07-30 20:09:00,109
discharge,[2009.       7.      31.       0.       3.       7.406],24,B0036,270,3784,03784.csv,1.6722180144870118,,,2009-07-31 00:03:00,110
discharge,[2009.      7.     31.      3.     56.     28.39],24,B0036,272,3786,03786.csv,1.6675976965747183,,,2009-07-31 03:56:00,111
discharge,[2.0090e+03 7.0000e+00 3.1000e+01 9.0000e+00 1.0000e+00 5.1906e+01],24,B0036,276,3790,03790.csv,1.6781873787039017,,,2009-07-31 09:01:00,112
discharge,[2.009e+03 7.000e+00 3.100e+01 1.500e+01 4.200e+01 5.620e-01],24,B0036,278,3792,03792.csv,2.4440624320786557,,,2009-07-31 15:42:00,113
discharge,[2009.       7.      31.      21.       3.       2.062],24,B0036,282,3796,03796.csv,1.6913403148932205,,,2009-07-31 21:03:00,114
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 0.0000e+00 5.4000e+01 4.0031e+01],24,B0036,284,3798,03798.csv,1.6802787096613283,,,2009-08-01 00:54:00,115
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 4.0000e+00 4.6000e+01 4.8453e+01],24,B0036,286,3800,03800.csv,1.673147301023026,,,2009-08-01 04:46:00,116
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 8.0000e+00 4.0000e+01 3.9031e+01],24,B0036,288,3802,03802.csv,1.6704292090032429,,,2009-08-01 08:40:00,117
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.2000e+01 3.3000e+01 3.2734e+01],24,B0036,290,3804,03804.csv,1.6659903350115992,,,2009-08-01 12:33:00,118
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.7000e+01 3.8000e+01 4.8781e+01],24,B0036,294,3808,03808.csv,1.664241575272447,,,2009-08-01 17:38:00,119
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.0000e+01 3.3968e+01],24,B0036,296,3810,03810.csv,1.6668450767774965,,,2009-08-01 21:30:00,120
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+00 2.3000e+01 2.1296e+01],24,B0036,298,3812,03812.csv,1.6594501560667536,,,2009-08-02 01:23:00,121
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 5.0000e+00 1.6000e+01 4.7781e+01],24,B0036,300,3814,03814.csv,1.662412523067319,,,2009-08-02 05:16:00,122
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 9.0000e+00 1.0000e+01 1.5046e+01],24,B0036,302,3816,03816.csv,1.6603526083225701,,,2009-08-02 09:10:00,123
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.4000e+01 1.5000e+01 2.7171e+01],24,B0036,306,3820,03820.csv,1.6610231379633236,,,2009-08-02 14:15:00,124
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.8000e+01 8.0000e+00 5.4375e+01],24,B0036,308,3822,03822.csv,1.6575187557321613,,,2009-08-02 18:08:00,125
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.0000e+00 1.0046e+01],24,B0036,310,3824,03824.csv,1.6507877959674548,,,2009-08-02 22:02:00,126
discharge,[2.0090e+03 8.0000e+00 3.0000e+00 1.0000e+00 5.5000e+01 2.2875e+01],24,B0036,312,3826,03826.csv,1.6532570062110141,,,2009-08-03 01:55:00,127
discharge,[2009.       8.       3.       5.      48.      39.625],24,B0036,314,3828,03828.csv,1.6494214846772686,,,2009-08-03 05:48:00,128
discharge,[2009.       8.       3.      10.      53.      34.968],24,B0036,318,3832,03832.csv,1.6678591915666705,,,2009-08-03 10:53:00,129
discharge,[2009.       8.       3.      14.      44.      14.312],24,B0036,320,3834,03834.csv,1.670862764324967,,,2009-08-03 14:44:00,130
discharge,[2009.      8.      3.     18.     38.      5.89],24,B0036,322,3836,03836.csv,1.6658118164053368,,,2009-08-03 18:38:00,131
discharge,[2009.       8.       3.      22.      31.      42.515],24,B0036,324,3838,03838.csv,1.6532998517617,,,2009-08-03 22:31:00,132
discharge,[2.0090e+03 8.0000e+00 4.0000e+00 2.0000e+00 2.4000e+01 5.5453e+01],24,B0036,326,3840,03840.csv,1.6468787023528522,,,2009-08-04 02:24:00,133
discharge,[2009.      8.      5.     10.     47.     54.89],24,B0036,330,3844,03844.csv,1.6718953249703756,,,2009-08-05 10:47:00,134
discharge,[2009.       8.       5.      15.      53.      12.468],24,B0036,334,3848,03848.csv,1.6807743463585727,,,2009-08-05 15:53:00,135
discharge,[2009.       8.       5.      19.      44.      54.078],24,B0036,336,3850,03850.csv,1.6737717086703074,,,2009-08-05 19:44:00,136
discharge,[2009.       8.       5.      23.      38.      49.906],24,B0036,338,3852,03852.csv,1.6605773762487392,,,2009-08-05 23:38:00,137
discharge,[2009.       8.       6.       3.      32.      21.312],24,B0036,340,3854,03854.csv,1.655987781146086,,,2009-08-06 03:32:00,138
discharge,[2009.       8.       6.       7.      22.      48.562],24,B0036,342,3856,03856.csv,1.6468623183898439,,,2009-08-06 07:22:00,139
discharge,[2009.       8.       6.      12.      25.      17.046],24,B0036,346,3860,03860.csv,1.6574621175432847,,,2009-08-06 12:25:00,140
discharge,[2009.       8.       6.      16.      13.      25.921],24,B0036,348,3862,03862.csv,1.6603991175216894,,,2009-08-06 16:13:00,141
discharge,[2009.       8.       6.      20.       0.      59.562],24,B0036,350,3864,03864.csv,1.6460789092837111,,,2009-08-06 20:00:00,142
discharge,[2009.      8.      6.     23.     49.     34.39],24,B0036,352,3866,03866.csv,1.6408366462659327,,,2009-08-06 23:49:00,143
discharge,[2009.       8.       7.       3.      40.      19.734],24,B0036,354,3868,03868.csv,1.6344408920281601,,,2009-08-07 03:40:00,144
discharge,[2009.      8.      7.      8.     44.     36.25],24,B0036,358,3872,03872.csv,1.6374039186504212,,,2009-08-07 08:44:00,145
discharge,[2009.       8.       7.      12.      32.      22.343],24,B0036,360,3874,03874.csv,1.64738207540524,,,2009-08-07 12:32:00,146
discharge,[2009.       8.       7.      16.      20.      49.765],24,B0036,362,3876,03876.csv,1.6545646441622355,,,2009-08-07 16:20:00,147
discharge,[2009.       8.       7.      20.      14.      10.406],24,B0036,364,3878,03878.csv,1.640896560729935,,,2009-08-07 20:14:00,148
discharge,[2009.       8.       8.       0.       7.       5.125],24,B0036,366,3880,03880.csv,1.6265229979339635,,,2009-08-08 00:07:00,149
discharge,[2009.       8.       8.       5.      11.      27.593],24,B0036,370,3884,03884.csv,1.6217349144630457,,,2009-08-08 05:11:00,150
discharge,[2009.       8.       8.       9.       3.      54.812],24,B0036,372,3886,03886.csv,1.6248200059639546,,,2009-08-08 09:03:00,151
discharge,[2009.       8.       8.      12.      56.      26.703],24,B0036,374,3888,03888.csv,1.61880119736137,,,2009-08-08 12:56:00,152
discharge,[2009.       8.       8.      16.      48.      44.937],24,B0036,376,3890,03890.csv,1.6137350490334217,,,2009-08-08 16:48:00,153
discharge,[2009.       8.       8.      20.      40.      51.687],24,B0036,378,3892,03892.csv,1.612012823654141,,,2009-08-08 20:40:00,154
discharge,[2009.       8.      17.      13.       8.      30.968],24,B0036,382,3896,03896.csv,1.6671032556887178,,,2009-08-17 13:08:00,155
discharge,[2009.       8.      17.      18.      14.       9.375],24,B0036,386,3900,03900.csv,1.6850133383886254,,,2009-08-17 18:14:00,156
discharge,[2009.       8.      17.      22.       6.      54.109],24,B0036,388,3902,03902.csv,1.6786654987614698,,,2009-08-17 22:06:00,157
discharge,[2.009e+03 8.000e+00 1.800e+01 2.000e+00 1.000e+00 3.312e+00],24,B0036,390,3904,03904.csv,1.6729763502191373,,,2009-08-18 02:01:00,158
discharge,[2009.       8.      18.       5.      55.       2.015],24,B0036,392,3906,03906.csv,1.666489034299654,,,2009-08-18 05:55:00,159
discharge,[2009.      8.     18.      9.     48.     49.64],24,B0036,394,3908,03908.csv,1.6698420840710908,,,2009-08-18 09:48:00,160
discharge,[2009.       8.      18.      14.      54.      37.937],24,B0036,398,3912,03912.csv,1.6746744228027035,,,2009-08-18 14:54:00,161
discharge,[2009.       8.      18.      18.      45.      24.703],24,B0036,400,3914,03914.csv,1.6665045335145643,,,2009-08-18 18:45:00,162
discharge,[2009.       8.      18.      22.      39.      17.609],24,B0036,402,3916,03916.csv,1.6522220848347273,,,2009-08-18 22:39:00,163
discharge,[2.0090e+03 8.0000e+00 1.9000e+01 2.0000e+00 3.2000e+01 3.8625e+01],24,B0036,404,3918,03918.csv,1.6462718275099526,,,2009-08-19 02:32:00,164
discharge,[2009.       8.      19.       6.      25.      55.265],24,B0036,406,3920,03920.csv,1.642399234692521,,,2009-08-19 06:25:00,165
discharge,[2009.       8.      19.      11.      30.      52.687],24,B0036,410,3924,03924.csv,1.651178607099992,,,2009-08-19 11:30:00,166
discharge,[2009.       8.      19.      15.      24.      12.875],24,B0036,412,3926,03926.csv,1.6481683120281931,,,2009-08-19 15:24:00,167
discharge,[2009.       8.      19.      19.      17.      33.312],24,B0036,414,3928,03928.csv,1.6478887725428397,,,2009-08-19 19:17:00,168
discharge,[2009.       8.      19.      23.      10.      50.875],24,B0036,416,3930,03930.csv,1.635843650915682,,,2009-08-19 23:10:00,169
discharge,[2009.       8.      20.       3.       3.      46.687],24,B0036,418,3932,03932.csv,1.6332362811945516,,,2009-08-20 03:03:00,170
discharge,[2009.       8.      20.       8.       8.      26.703],24,B0036,422,3936,03936.csv,1.629926467682987,,,2009-08-20 08:08:00,171
discharge,[2.009e+03 8.000e+00 2.000e+01 1.200e+01 1.000e+00 9.546e+00],24,B0036,424,3938,03938.csv,1.6387862629287224,,,2009-08-20 12:01:00,172
discharge,[2009.       8.      20.      15.      51.      55.171],24,B0036,426,3940,03940.csv,1.6359654863840773,,,2009-08-20 15:51:00,173
discharge,[2009.       8.      20.      19.      42.      35.546],24,B0036,428,3942,03942.csv,1.631137043967566,,,2009-08-20 19:42:00,174
discharge,[2009.      8.     20.     23.     35.     23.25],24,B0036,430,3944,03944.csv,1.6220189720888463,,,2009-08-20 23:35:00,175
discharge,[2009.       8.      21.      17.      59.      25.484],24,B0036,434,3948,03948.csv,1.6416044978422155,,,2009-08-21 17:59:00,176
discharge,[2009.       8.      21.      23.       4.      26.375],24,B0036,438,3952,03952.csv,1.6253090231457805,,,2009-08-21 23:04:00,177
discharge,[2.009e+03 8.000e+00 2.200e+01 2.000e+00 5.700e+01 6.984e+00],24,B0036,440,3954,03954.csv,1.6196134522239483,,,2009-08-22 02:57:00,178
discharge,[2009.      8.     22.      6.     49.     38.89],24,B0036,442,3956,03956.csv,1.6124236174774371,,,2009-08-22 06:49:00,179
discharge,[2009.       8.      22.      10.      41.      58.171],24,B0036,444,3958,03958.csv,1.6077701029913394,,,2009-08-22 10:41:00,180
discharge,[2009.       8.      22.      14.      34.       5.875],24,B0036,446,3960,03960.csv,1.6088077531981582,,,2009-08-22 14:34:00,181
discharge,[2009.       8.      22.      19.      38.       7.906],24,B0036,450,3964,03964.csv,1.6083556258734268,,,2009-08-22 19:38:00,182
discharge,[2009.       8.      22.      23.      30.      19.437],24,B0036,452,3966,03966.csv,1.6068202519011539,,,2009-08-22 23:30:00,183
discharge,[2009.       8.      23.       3.      22.      24.156],24,B0036,454,3968,03968.csv,1.601770977206713,,,2009-08-23 03:22:00,184
discharge,[2009.       8.      23.       7.      14.      19.109],24,B0036,456,3970,03970.csv,1.594911734692208,,,2009-08-23 07:14:00,185
discharge,[2009.       8.      23.      11.       6.       6.546],24,B0036,458,3972,03972.csv,1.5938139125387372,,,2009-08-23 11:06:00,186
discharge,[2009.       8.      23.      16.       9.      49.296],24,B0036,462,3976,03976.csv,1.5920273129504596,,,2009-08-23 16:09:00,187
discharge,[2.009e+03 8.000e+00 2.300e+01 2.000e+01 1.000e+00 3.250e+01],24,B0036,464,3978,03978.csv,1.5847361549778751,,,2009-08-23 20:01:00,188
discharge,[2009.       8.      23.      23.      53.       2.437],24,B0036,466,3980,03980.csv,1.5763429363936798,,,2009-08-23 23:53:00,189
discharge,[2009.       8.      24.       3.      44.      13.046],24,B0036,468,3982,03982.csv,1.5720229174642286,,,2009-08-24 03:44:00,190
discharge,[2009.       8.      24.       7.      35.      22.546],24,B0036,470,3984,03984.csv,1.5729874285512353,,,2009-08-24 07:35:00,191
discharge,[2009.      8.     24.     12.     38.     30.39],24,B0036,474,3988,03988.csv,1.596985400389019,,,2009-08-24 12:38:00,192
discharge,[2009.       8.      24.      16.      30.      26.734],24,B0036,476,3990,03990.csv,1.595726023703856,,,2009-08-24 16:30:00,193
discharge,[2009.       8.      24.      20.      22.      13.218],24,B0036,478,3992,03992.csv,1.579500338340559,,,2009-08-24 20:22:00,194
discharge,[2009.       8.      25.       0.      13.      33.593],24,B0036,480,3994,03994.csv,1.5629469877520186,,,2009-08-25 00:13:00,195
discharge,[2009.       8.      25.       4.       4.      24.875],24,B0036,482,3996,03996.csv,1.5591129431541175,,,2009-08-25 04:04:00,196
discharge,[2010.       4.      14.      16.      43.      39.921],24,B0038,0,2291,02291.csv,0.8980573709676724,,,2010-04-14 16:43:00,0
discharge,[2010.       4.      14.      21.      10.      11.125],24,B0038,4,2295,02295.csv,1.1026236331914077,,,2010-04-14 21:10:00,1
discharge,[2010.       4.      15.       0.      37.      31.546],24,B0038,6,2297,02297.csv,1.0885801879473431,,,2010-04-15 00:37:00,2
discharge,[2010.       4.      15.       4.       4.      41.296],24,B0038,8,2299,02299.csv,1.0613249847591086,,,2010-04-15 04:04:00,3
discharge,[2010.      4.     15.      7.     31.     40.14],24,B0038,10,2301,02301.csv,1.0347062057983545,,,2010-04-15 07:31:00,4
discharge,[2010.     4.    15.    10.    58.    27.5],24,B0038,12,2303,02303.csv,1.0269978594353013,,,2010-04-15 10:58:00,5
discharge,[2.01e+03 4.00e+00 1.60e+01 1.20e+01 1.50e+01 2.81e-01],24,B0038,16,2307,02307.csv,1.0785019710989419,,,2010-04-16 12:15:00,6
discharge,[2010.       4.      16.      16.      48.      31.734],24,B0038,20,2311,02311.csv,1.0638897478802845,,,2010-04-16 16:48:00,7
discharge,[2.01e+03 4.00e+00 1.60e+01 2.00e+01 1.50e+01 4.06e-01],24,B0038,22,2313,02313.csv,1.0366551223324423,,,2010-04-16 20:15:00,8
discharge,[2010.       4.      16.      23.      41.      13.937],24,B0038,24,2315,02315.csv,1.030941327482094,,,2010-04-16 23:41:00,9
discharge,[2010.      4.     17.      3.      7.      6.64],24,B0038,26,2317,02317.csv,1.0140084541034655,,,2010-04-17 03:07:00,10
discharge,[2010.       4.      17.       6.      32.      52.968],24,B0038,28,2319,02319.csv,1.008516095994519,,,2010-04-17 06:32:00,11
discharge,[2010.       4.      21.      13.      51.      46.531],44,B0038,32,2323,02323.csv,1.7419245088095903,,,2010-04-21 13:51:00,12
discharge,[2010    4   21   19   29   11],44,B0038,36,2327,02327.csv,1.779741859708433,,,2010-04-21 19:29:00,13
discharge,[2010.       4.      21.      23.      57.       8.859],44,B0038,38,2329,02329.csv,1.7815666306452766,,,2010-04-21 23:57:00,14
discharge,[2010.       4.      22.       4.      30.      34.312],44,B0038,40,2331,02331.csv,1.7834859577156017,,,2010-04-22 04:30:00,15
discharge,[2010.       4.      22.       8.      59.      11.468],44,B0038,42,2333,02333.csv,1.7864411650415675,,,2010-04-22 08:59:00,16
discharge,[2010.       4.      22.      13.      28.      29.546],44,B0038,44,2335,02335.csv,1.7859997608067948,,,2010-04-22 13:28:00,17
discharge,[2010.       4.      23.      16.      52.      59.406],44,B0038,48,2339,02339.csv,1.7769523773001608,,,2010-04-23 16:52:00,18
discharge,[2010    4   23   22   31    1],44,B0038,52,2343,02343.csv,1.781428917321899,,,2010-04-23 22:31:00,19
discharge,[2.0100e+03 4.0000e+00 2.4000e+01 2.0000e+00 5.8000e+01 5.5031e+01],44,B0038,54,2345,02345.csv,1.7859452772697197,,,2010-04-24 02:58:00,20
discharge,[2010.       4.      24.       7.      27.      28.203],44,B0038,56,2347,02347.csv,1.785208429691551,,,2010-04-24 07:27:00,21
discharge,[2010.      4.     24.     11.     56.     33.14],44,B0038,58,2349,02349.csv,1.783596609584544,,,2010-04-24 11:56:00,22
discharge,[2010.       4.      24.      16.      24.      41.656],44,B0038,60,2351,02351.csv,1.7796783152744713,,,2010-04-24 16:24:00,23
discharge,[2010.       4.      24.      22.       5.      41.156],44,B0038,64,2355,02355.csv,1.7841102592788645,,,2010-04-24 22:05:00,24
discharge,[2.0100e+03 4.0000e+00 2.5000e+01 2.0000e+00 3.3000e+01 5.9171e+01],44,B0038,66,2357,02357.csv,1.7833032331592193,,,2010-04-25 02:33:00,25
discharge,[2.0100e+03 4.0000e+00 2.5000e+01 7.0000e+00 2.0000e+00 2.6234e+01],44,B0038,68,2359,02359.csv,1.7796186141356956,,,2010-04-25 07:02:00,26
discharge,[2010.       4.      25.      11.      31.       4.593],44,B0038,70,2361,02361.csv,1.7816592334352586,,,2010-04-25 11:31:00,27
discharge,[2010.       4.      25.      16.       0.      19.781],44,B0038,72,2363,02363.csv,1.7775911304124035,,,2010-04-25 16:00:00,28
discharge,[2010.       4.      25.      21.      41.      58.937],44,B0038,76,2367,02367.csv,1.777701881971679,,,2010-04-25 21:41:00,29
discharge,[2.0100e+03 4.0000e+00 2.6000e+01 2.0000e+00 1.9000e+01 2.2218e+01],44,B0038,78,2369,02369.csv,1.7789547618270618,,,2010-04-26 02:19:00,30
discharge,[2010.       4.      26.       6.      50.      42.203],44,B0038,80,2371,02371.csv,1.7807753731135043,,,2010-04-26 06:50:00,31
